1,0x062e2AaA9ec2DA2340Cc49c76Be1604047eA0892,0xc2aBdCE733c882a98b9fb5C52448d826C4b030cD,0x161161b4305408c43e4b637cce9314bc2a9da83cdbe20931d8d5fb21b492f180,13425823
2,0x01A2FF227D2392AA12A66F770593b33C76D95A2B,0xAb73D686716339ed1F96829e59A5960fA34ECd7a,0xedef399004bc5792e0c5438a1b15688fb572e3d8062f9ed5db8dd327b4d918a4,13195774
3,0x5f6957D64e0dC8711654be3D3bF792aedd83a0E6,0xb078E69088DD98a468A40FED52a7969D00b6c2b3,0x73e7589fd7cb0c936d41f0182c1f561f7c41edbede28f33d8898dfac17af82ca,13987640
4,0x9335108b49107B3DCf933033A51592d1Fda05ef5,0x68f913bDb856853eCd3B3a23ABFE7DF4B013d096,0x9d3e1baa26e7c9935e7b2a10a0949eaf5a2e316588bb4c50e50b81324913fe63,13786729
5,0x186980d30A5b7ee4b81114bEff6351C94bc332f8,0x67AFc6E0354030268f590D999949bb97889F1762,0x2e89393264888fb6f55777f80cea0aa0e2558afa9a1c92fb933a4c7bb4482de0,13465501
6,0x62700A149eeFe4fa20458a356c0f8b4a3f31e9a7,0xCe810C1Ca6390063Aca6c16ADc095b2f0603C4ba,0x208a7b63644985df0ecbc0fc7f9bf80d34786b860cf54e371c5955fb974fc921,13607958
7,0x8989A26D82C14fC96e8c2aBF3E8D60fc3c3f5eB3,0xAb73D686716339ed1F96829e59A5960fA34ECd7a,0x735fade9e3c85ac477ee39f06c6311e88079eeef86d516e49767cc326f48ce03,13212521
8,0x7cA8e6b21dE829C094F44fF9b410cA8e5524484f,0xAb73D686716339ed1F96829e59A5960fA34ECd7a,0xee5c00c2dfe12869e0b3dc8c34eb5174ac74d191074910f9041ad21296bfd36d,13189281
9,0x554ee647D41fc226Ba337ca4FB4b71f7e712099b,0x1020f21C49F97588C4582b0E31399E0649C07844,0x9bb0fb0ef9765ca0c8e94ce5e9eecfb922ff419a35961ae28d0e6e4d81386ac3,13245151
10,0xf612b3B939a37df04db41231cf49dA21f4424739,0xD7a9CcAd4Ddb88f9A39fcc87748A045767BaF5DD,0xd967a4a86d38adc7ddc999ec266b4ebd0b05afec05b083ebb159a039f3e005e3,13553949
11,0xee3F9Fd01DdC0d75D0DAa8da9772E5DDD2A7957B,0x8d41954fE7c299764316A5fC017587a6aA663F36,0x0319ec86928e59b90456a40231a91b31fb6258d0fe8a351b75b2781bf736ebf0,13253307
12,0x06020f527C640692542D542A4d25Fc104E8F46a5,0x454a9f01caA29D6e43Df10a4B401b1cD2Bc90F98,0xc2eaa7efcadfab9939ed95b3acab8bb6c5f14e0f2a0fb805ea7fbca83a36fffc,13462304
13,0xdEb6019B785AEFD31769b1Ac1f0081810fdE0faF,0x4D1bBef55684a58Ff1eea78526C8B2b7c7d6c07A,0xd3ea72e0513e7a900effad1648ef9c636d1a2df7eafef7038375a4c865bd3db5,13786579
